5581.0,4420.0,3604.0,3445.0,3442.0,3613.0,3757.0,4040.0,4229.0,4205.0,3898.0,3617.0,3433.0,3257.0,3389.0,4205.0,5242.0,5389.0,5416.0,4808.0,3989.0,3194.0,3016.0,3848.0,4637.0,5345.0,5125.0,1445.0,626.0,145.0,233.0,130.0,121.0,117.0,208.0,3074.0,2594.0,2173.0,1556.0,1873.0,2314.0,1480.0,2120.0,2533.0,2906.0,2245.0,1765.0,1354.0,785.0,490.0,529.0,490.0,785.0,1360.0,1552.0,1585.0,1522.0,1493.0,1481.0,1225.0,778.0,784.0,778.0,1184.0,905.0,901.0,890.0
6434.0,4869.0,3769.0,3152.0,2665.0,2533.0,2650.0,3060.0,3258.0,3028.0,2642.0,2605.0,2696.0,3140.0,3725.0,4825.0,6530.0,5864.0,5650.0,4733.0,3874.0,2978.0,2909.0,3690.0,4689.0,5716.0,5834.0,1522.0,677.0,170.0,169.0,72.0,64.0,85.0,185.0,3536.0,3060.0,2493.0,1737.0,2066.0,2665.0,1693.0,2389.0,3005.0,3362.0,2594.0,1972.0,1017.0,549.0,325.0,362.0,338.0,580.0,976.0,1378.0,1508.0,1522.0,1480.0,1314.0,884.0,477.0,485.0,490.0,882.0,964.0,962.0,936.0
4580.0,4100.0,4045.0,4432.0,5210.0,6581.0,8357.0,9472.0,10205.0,9773.0,8650.0,6994.0,5506.0,4765.0,4176.0,4241.0,4612.0,4546.0,5101.0,4808.0,4106.0,2978.0,2929.0,4093.0,4849.0,5202.0,4693.0,785.0,324.0,81.0,421.0,274.0,257.0,292.0,369.0,2578.0,2381.0,1714.0,853.0,1160.0,1853.0,890.0,1818.0,2385.0,2474.0,1810.0,1170.0,2984.0,1514.0,833.0,904.0,866.0,1594.0,3170.0,5237.0,6266.0,6404.0,6165.0,5085.0,2824.0,1570.0,1448.0,1537.0,2929.0,4250.0,4360.0,4289.0
4797.0,4121.0,3965.0,4093.0,4468.0,4789.0,5009.0,5353.0,5492.0,5441.0,5125.0,5018.0,4736.0,4297.0,4033.0,4306.0,4772.0,5072.0,5317.0,4660.0,3712.0,2770.0,2873.0,3881.0,4745.0,5185.0,5008.0,1157.0,530.0,122.0,244.0,180.0,169.0,193.0,269.0,2705.0,2600.0,2045.0,1261.0,1517.0,2066.0,1217.0,2050.0,2545.0,2677.0,1989.0,1476.0,1754.0,954.0,533.0,576.0,520.0,985.0,1850.0,2053.0,2089.0,2117.0,2061.0,1989.0,1549.0,997.0,961.0,1010.0,1625.0,1274.0,1225.0,1261.0
4397.0,3821.0,3757.0,3965.0,4285.0,4616.0,4825.0,5202.0,5209.0,5185.0,4880.0,4468.0,4148.0,3690.0,3746.0,4394.0,5317.0,4810.0,4985.0,4325.0,3386.0,2465.0,2425.0,3400.0,4361.0,5113.0,5098.0,1157.0,530.0,144.0,244.0,180.0,169.0,180.0,269.0,2770.0,2533.0,1973.0,1066.0,1360.0,1940.0,1202.0,2080.0,2813.0,2986.0,2120.0,1460.0,1600.0,954.0,625.0,625.0,612.0,954.0,1714.0,1937.0,2074.0,2116.0,2074.0,1906.0,1450.0,1010.0,1024.0,997.0,1530.0,1274.0,1296.0,1261.0
6605.0,5840.0,5410.0,5300.0,5281.0,5113.0,4810.0,4913.0,4762.0,4685.0,4384.0,4100.0,3697.0,3209.0,3152.0,3769.0,4621.0,6121.0,6050.0,5364.0,4329.0,3332.0,3217.0,4162.0,4877.0,5234.0,4941.0,1373.0,629.0,145.0,317.0,208.0,169.0,180.0,269.0,3557.0,3121.0,2482.0,1553.0,1985.0,2642.0,1345.0,2176.0,2689.0,2906.0,2180.0,1600.0,1781.0,1040.0,625.0,626.0,554.0,898.0,1573.0,1565.0,1480.0,1521.0,1570.0,1669.0,1597.0,949.0,962.0,925.0,1413.0,936.0,961.0,949.0
4850.0,4357.0,4385.0,4946.0,5517.0,5906.0,6813.0,7844.0,8330.0,8098.0,7373.0,6596.0,5765.0,4993.0,4685.0,4916.0,5384.0,4900.0,5416.0,5242.0,4520.0,3560.0,3545.0,4328.0,4896.0,5220.0,5072.0,1090.0,484.0,121.0,313.0,221.0,226.0,260.0,365.0,2605.0,2450.0,1972.0,1145.0,1301.0,1921.0,1130.0,1945.0,2525.0,2642.0,1885.0,1354.0,2336.0,1352.0,820.0,842.0,778.0,1378.0,2512.0,3133.0,3445.0,3485.0,3506.0,3194.0,2161.0,1469.0,1445.0,1418.0,2210.0,2180.0,2213.0,2234.0
4744.0,4013.0,3730.0,3764.0,3757.0,3809.0,4265.0,4793.0,5057.0,5065.0,4706.0,4513.0,4474.0,4330.0,4234.0,4685.0,5450.0,4537.0,4729.0,4405.0,3712.0,2900.0,3065.0,4093.0,4885.0,5204.0,4985.0,1157.0,485.0,122.0,260.0,130.0,122.0,145.0,289.0,2689.0,2385.0,1850.0,1202.0,1525.0,1989.0,1282.0,2066.0,2521.0,2873.0,2269.0,1741.0,1517.0,773.0,490.0,485.0,522.0,925.0,1700.0,2084.0,2330.0,2213.0,2258.0,1924.0,1354.0,778.0,730.0,810.0,1517.0,1469.0,1445.0,1405.0
4181.0,3133.0,2605.0,2473.0,2493.0,2610.0,2984.0,3562.0,3757.0,3965.0,3796.0,3845.0,3893.0,4033.0,4437.0,5300.0,6697.0,4709.0,4789.0,3986.0,3104.0,2290.0,2290.0,3209.0,4453.0,5573.0,5965.0,1156.0,529.0,121.0,170.0,106.0,101.0,145.0,245.0,2600.0,2330.0,1853.0,1186.0,1429.0,1924.0,1424.0,2228.0,2817.0,3232.0,2468.0,1802.0,1053.0,650.0,450.0,488.0,505.0,853.0,1570.0,1844.0,1970.0,1865.0,1768.0,1544.0,980.0,738.0,738.0,810.0,1354.0,1256.0,1241.0,1160.0
3338.0,2980.0,2965.0,3233.0,3748.0,4201.0,4810.0,5554.0,5777.0,5800.0,5512.0,5329.0,5045.0,4721.0,4420.0,4861.0,5437.0,4068.0,4282.0,3757.0,2925.0,2089.0,2125.0,3188.0,4361.0,5210.0,5300.0,1090.0,485.0,121.0,193.0,117.0,122.0,164.0,274.0,2285.0,1989.0,1573.0,980.0,1258.0,1690.0,1184.0,1930.0,2525.0,2986.0,2228.0,1625.0,1301.0,689.0,360.0,404.0,424.0,884.0,1850.0,2050.0,2146.0,2125.0,2061.0,1733.0,1160.0,661.0,680.0,725.0,1690.0,1490.0,1448.0,1332.0
5780.0,4778.0,4225.0,4100.0,3925.0,3617.0,3562.0,3620.0,3600.0,3505.0,3109.0,3133.0,3076.0,3217.0,3400.0,4084.0,5044.0,5480.0,5210.0,4321.0,3492.0,2621.0,2785.0,3509.0,4405.0,5141.0,4925.0,1157.0,484.0,121.0,260.0,130.0,121.0,130.0,277.0,2873.0,2381.0,1885.0,1202.0,1513.0,2080.0,1097.0,1801.0,2249.0,2689.0,1930.0,1409.0,1460.0,818.0,548.0,576.0,490.0,754.0,1252.0,1125.0,1073.0,1089.0,1088.0,1189.0,1252.0,740.0,784.0,778.0,1076.0,674.0,676.0,689.0
5338.0,4369.0,3737.0,3280.0,3130.0,3044.0,3226.0,3821.0,3994.0,3842.0,3328.0,3305.0,3445.0,3802.0,4018.0,4801.0,5825.0,5650.0,5864.0,5365.0,4450.0,3281.0,3418.0,4420.0,5265.0,5882.0,5749.0,1601.0,677.0,169.0,250.0,113.0,82.0,113.0,281.0,3060.0,2746.0,2250.0,1586.0,1954.0,2450.0,1586.0,2329.0,2756.0,3050.0,2452.0,1954.0,1129.0,650.0,410.0,401.0,442.0,685.0,1261.0,1361.0,1490.0,1448.0,1405.0,1280.0,970.0,625.0,577.0,610.0,1129.0,1000.0,965.0,949.0
4772.0,3944.0,3517.0,3466.0,3529.0,3673.0,3893.0,4420.0,4570.0,4545.0,4178.0,3890.0,3645.0,3625.0,3737.0,4369.0,5338.0,4849.0,5000.0,4437.0,3754.0,3112.0,3185.0,3881.0,4624.0,5274.0,5210.0,1229.0,530.0,145.0,221.0,125.0,122.0,130.0,260.0,2777.0,2385.0,1940.0,1241.0,1513.0,2025.0,1348.0,2069.0,2533.0,2906.0,2180.0,1586.0,1450.0,898.0,554.0,577.0,520.0,850.0,1417.0,1658.0,1762.0,1773.0,1773.0,1721.0,1249.0,916.0,901.0,890.0,1241.0,1088.0,1093.0,1105.0
5085.0,4437.0,4177.0,4450.0,5072.0,5809.0,6701.0,7497.0,7946.0,7713.0,6868.0,6120.0,5513.0,4896.0,4586.0,4765.0,5440.0,5105.0,5536.0,5249.0,4586.0,3649.0,3533.0,4276.0,4849.0,5410.0,5200.0,1165.0,533.0,122.0,340.0,260.0,226.0,261.0,313.0,2746.0,2624.0,2050.0,1217.0,1476.0,2050.0,1184.0,1954.0,2452.0,2720.0,1921.0,1405.0,2357.0,1517.0,1000.0,1040.0,904.0,1346.0,2260.0,2701.0,3029.0,3050.0,3037.0,2861.0,2165.0,1544.0,1537.0,1448.0,2018.0,1768.0,1865.0,1864.0
5585.0,4552.0,3973.0,3842.0,4141.0,4337.0,4682.0,5125.0,5193.0,5024.0,4520.0,4232.0,3940.0,3505.0,3482.0,4133.0,5125.0,5625.0,5729.0,5002.0,4040.0,3005.0,3037.0,4010.0,4896.0,5553.0,5345.0,1296.0,576.0,144.0,250.0,149.0,145.0,157.0,244.0,3272.0,2965.0,2285.0,1508.0,1741.0,2421.0,1348.0,2120.0,2746.0,2920.0,2196.0,1570.0,1537.0,932.0,533.0,577.0,565.0,901.0,1537.0,1700.0,1813.0,1764.0,1730.0,1700.0,1361.0,949.0,962.0,936.0,1361.0,1010.0,1024.0,1010.0
6354.0,5706.0,5393.0,5249.0,5321.0,5105.0,4756.0,4850.0,4916.0,4589.0,4010.0,3529.0,3161.0,2801.0,2720.0,3169.0,3809.0,6053.0,6058.0,5525.0,4505.0,3392.0,3169.0,3965.0,4637.0,4852.0,4436.0,1229.0,533.0,145.0,306.0,185.0,145.0,157.0,225.0,3460.0,2965.0,2405.0,1445.0,1922.0,2561.0,1125.0,1853.0,2330.0,2533.0,1861.0,1429.0,1802.0,965.0,578.0,626.0,554.0,845.0,1402.0,1538.0,1625.0,1682.0,1745.0,1768.0,1586.0,1010.0,962.0,925.0,1250.0,986.0,1025.0,1088.0
4562.0,3744.0,3389.0,3357.0,3673.0,4021.0,4505.0,5096.0,5330.0,5330.0,4930.0,4658.0,4225.0,4057.0,4033.0,4589.0,5408.0,4852.0,5329.0,4777.0,3940.0,3060.0,3112.0,4040.0,4885.0,5513.0,5128.0,1157.0,530.0,144.0,340.0,218.0,197.0,233.0,369.0,2581.0,2381.0,1850.0,1130.0,1301.0,1885.0,1241.0,1954.0,2594.0,2925.0,2045.0,1405.0,1825.0,1250.0,793.0,842.0,754.0,1186.0,1898.0,2372.0,2450.0,2500.0,2450.0,2372.0,1657.0,1274.0,1226.0,1261.0,1730.0,1493.0,1521.0,1493.0
3761.0,3236.0,3041.0,3170.0,3460.0,3637.0,4093.0,4745.0,5220.0,5108.0,5002.0,4913.0,4810.0,4514.0,4357.0,4849.0,5661.0,4337.0,4468.0,3816.0,3065.0,2197.0,2378.0,3385.0,4505.0,5416.0,5506.0,1090.0,530.0,145.0,170.0,106.0,125.0,162.0,305.0,2344.0,1989.0,1573.0,1009.0,1313.0,1745.0,1282.0,2056.0,2669.0,3049.0,2362.0,1741.0,1305.0,689.0,360.0,404.0,424.0,929.0,1872.0,2146.0,2169.0,2132.0,2050.0,1733.0,1154.0,661.0,680.0,746.0,1700.0,1440.0,1378.0,1250.0
4685.0,3988.0,3757.0,3778.0,4201.0,4625.0,5353.0,6569.0,6905.0,6682.0,5986.0,5440.0,5245.0,4901.0,4842.0,5265.0,6058.0,5113.0,5809.0,5450.0,4580.0,3485.0,3508.0,4721.0,5617.0,6068.0,5690.0,1297.0,577.0,145.0,269.0,180.0,173.0,225.0,356.0,2756.0,2624.0,2050.0,1217.0,1417.0,2056.0,1361.0,2329.0,2896.0,3092.0,2344.0,1625.0,1781.0,1125.0,765.0,842.0,740.0,1165.0,1930.0,2125.0,2290.0,2305.0,2340.0,2161.0,1666.0,1261.0,1226.0,1220.0,1665.0,1450.0,1445.0,1480.0
3874.0,3185.0,2890.0,3176.0,3706.0,4394.0,5085.0,5850.0,6085.0,6100.0,5917.0,5690.0,5185.0,4880.0,4724.0,5122.0,6025.0,3725.0,3785.0,3233.0,2650.0,2106.0,2165.0,2941.0,3826.0,4608.0,4885.0,961.0,400.0,100.0,269.0,157.0,144.0,185.0,346.0,2120.0,1745.0,1417.0,965.0,1201.0,1537.0,1225.0,1745.0,2257.0,2777.0,2025.0,1513.0,1921.0,1040.0,548.0,577.0,554.0,1010.0,2000.0,2448.0,2626.0,2605.0,2682.0,2560.0,1733.0,1088.0,1025.0,1049.0,1700.0,1537.0,1525.0,1602.0
5585.0,5193.0,5384.0,5825.0,6498.0,6836.0,7789.0,8660.0,9041.0,8722.0,7786.0,6928.0,6058.0,5140.0,4680.0,4762.0,5261.0,5657.0,6052.0,5525.0,4753.0,3706.0,3770.0,4410.0,5140.0,5537.0,5365.0,1160.0,530.0,122.0,365.0,245.0,225.0,245.0,365.0,3140.0,2965.0,2285.0,1282.0,1570.0,2250.0,1189.0,2097.0,2677.0,2788.0,2009.0,1409.0,2600.0,1481.0,890.0,961.0,820.0,1412.0,2601.0,3240.0,3681.0,3722.0,3757.0,3361.0,2314.0,1557.0,1521.0,1493.0,2297.0,2368.0,2401.0,2437.0
4754.0,4132.0,3988.0,4205.0,4729.0,5281.0,6113.0,7058.0,7405.0,7124.0,6409.0,5785.0,5506.0,5256.0,4905.0,5090.0,5809.0,5125.0,5785.0,5265.0,4498.0,3508.0,3370.0,4420.0,5413.0,5850.0,5506.0,1296.0,576.0,144.0,290.0,180.0,197.0,225.0,356.0,2837.0,2689.0,2097.0,1250.0,1525.0,2056.0,1322.0,2197.0,2896.0,3092.0,2269.0,1629.0,1885.0,1189.0,778.0,842.0,810.0,1241.0,1985.0,2000.0,2036.0,2120.0,2074.0,2020.0,1640.0,1261.0,1226.0,1237.0,1700.0,1306.0,1297.0,1261.0
6466.0,5473.0,4925.0,4797.0,4660.0,4420.0,4097.0,4069.0,4096.0,3946.0,3538.0,3380.0,3109.0,2826.0,2920.0,3460.0,4474.0,5960.0,5941.0,5162.0,4148.0,3172.0,2997.0,3764.0,4570.0,4961.0,4717.0,1305.0,533.0,145.0,269.0,170.0,121.0,136.0,225.0,3460.0,3044.0,2330.0,1553.0,1924.0,2581.0,1249.0,1928.0,2482.0,2669.0,1985.0,1445.0,1573.0,925.0,520.0,577.0,520.0,845.0,1361.0,1421.0,1418.0,1445.0,1469.0,1538.0,1385.0,866.0,842.0,820.0,1217.0,820.0,842.0,866.0
5057.0,4194.0,3722.0,3505.0,3400.0,3202.0,3130.0,3305.0,3253.0,3281.0,3050.0,3044.0,3077.0,3257.0,3497.0,4162.0,5017.0,4834.0,4925.0,4405.0,3620.0,2825.0,2858.0,3610.0,4388.0,4961.0,4717.0,1225.0,529.0,144.0,233.0,117.0,101.0,130.0,260.0,2705.0,2314.0,1781.0,1130.0,1409.0,1997.0,1156.0,1754.0,2320.0,2689.0,1930.0,1417.0,1313.0,772.0,477.0,485.0,490.0,754.0,1268.0,1249.0,1289.0,1226.0,1261.0,1285.0,1145.0,650.0,677.0,674.0,1053.0,793.0,785.0,820.0
6152.0,5393.0,4981.0,4850.0,4964.0,4820.0,4561.0,4612.0,4490.0,4385.0,4090.0,3809.0,3393.0,3133.0,3140.0,3706.0,4505.0,5657.0,5725.0,5081.0,4093.0,3112.0,3125.0,3922.0,4637.0,5050.0,4820.0,1373.0,577.0,145.0,296.0,170.0,144.0,170.0,250.0,3205.0,2813.0,2269.0,1508.0,1861.0,2482.0,1345.0,2020.0,2610.0,2825.0,2113.0,1600.0,1618.0,872.0,520.0,529.0,520.0,872.0,1402.0,1421.0,1418.0,1370.0,1405.0,1492.0,1385.0,877.0,842.0,890.0,1224.0,890.0,841.0,877.0
4709.0,4112.0,3917.0,4160.0,4705.0,5540.0,6554.0,7690.0,8297.0,7757.0,6800.0,5818.0,4913.0,4325.0,4138.0,4392.0,4932.0,4852.0,5650.0,5413.0,4594.0,3445.0,3464.0,4537.0,5252.0,5480.0,5125.0,1157.0,485.0,121.0,288.0,232.0,226.0,218.0,313.0,2642.0,2600.0,2069.0,1108.0,1301.0,1901.0,1130.0,2050.0,2610.0,2624.0,1940.0,1305.0,2249.0,1314.0,820.0,841.0,765.0,1280.0,2293.0,3425.0,3908.0,3970.0,3994.0,3560.0,2138.0,1321.0,1296.0,1332.0,2125.0,2549.0,2705.0,2626.0
5353.0,4437.0,4050.0,4329.0,4658.0,5213.0,6025.0,7085.0,7570.0,7178.0,6208.0,5625.0,5050.0,4505.0,4325.0,4705.0,5490.0,5458.0,5981.0,5540.0,4594.0,3533.0,3562.0,4580.0,5392.0,5668.0,5440.0,1297.0,577.0,145.0,317.0,218.0,196.0,218.0,290.0,3092.0,2817.0,2173.0,1322.0,1625.0,2269.0,1250.0,2097.0,2610.0,2906.0,2056.0,1466.0,2129.0,1412.0,949.0,962.0,866.0,1285.0,2050.0,2626.0,2845.0,3026.0,2965.0,2756.0,1961.0,1418.0,1370.0,1321.0,1845.0,1800.0,1850.0,1898.0
5713.0,4645.0,3845.0,3737.0,3940.0,4145.0,4561.0,5096.0,5050.0,4889.0,4474.0,4145.0,3816.0,3533.0,3609.0,4369.0,5392.0,5690.0,5850.0,5121.0,4276.0,3221.0,3037.0,4010.0,5017.0,5765.0,5650.0,1297.0,577.0,144.0,233.0,149.0,121.0,136.0,250.0,3321.0,3044.0,2362.0,1530.0,1802.0,2482.0,1385.0,2197.0,2896.0,3074.0,2330.0,1629.0,1466.0,881.0,533.0,576.0,533.0,881.0,1466.0,1625.0,1745.0,1681.0,1649.0,1625.0,1282.0,890.0,900.0,949.0,1241.0,949.0,961.0,949.0
4498.0,4018.0,3821.0,4210.0,4658.0,4985.0,5524.0,6125.0,6250.0,6137.0,5849.0,5650.0,5300.0,4825.0,4724.0,4825.0,5386.0,4820.0,5072.0,4505.0,3690.0,2804.0,3016.0,3965.0,4877.0,5480.0,5220.0,1157.0,530.0,121.0,221.0,169.0,197.0,193.0,290.0,2610.0,2610.0,2050.0,1189.0,1360.0,1930.0,1322.0,2225.0,2756.0,2837.0,2125.0,1517.0,1853.0,954.0,477.0,529.0,533.0,1073.0,2097.0,2593.0,2873.0,2810.0,2845.0,2529.0,1693.0,1049.0,961.0,1073.0,1844.0,1649.0,1600.0,1636.0
6401.0,5540.0,5122.0,5032.0,5162.0,4925.0,4682.0,4714.0,4624.0,4581.0,4265.0,4001.0,3600.0,3209.0,3034.0,3560.0,4505.0,5818.0,5725.0,5128.0,4148.0,3112.0,3089.0,3881.0,4570.0,4941.0,4640.0,1378.0,629.0,145.0,296.0,170.0,144.0,157.0,269.0,3393.0,2896.0,2257.0,1490.0,1861.0,2500.0,1345.0,1973.0,2468.0,2677.0,2048.0,1537.0,1685.0,1009.0,565.0,625.0,520.0,898.0,1530.0,1565.0,1570.0,1521.0,1557.0,1640.0,1517.0,997.0,961.0,936.0,1313.0,877.0,900.0,936.0
5194.0,4352.0,3848.0,3961.0,4432.0,4810.0,5392.0,5668.0,5825.0,5429.0,4721.0,4073.0,3578.0,3250.0,3389.0,3988.0,5125.0,5204.0,5128.0,4205.0,3172.0,2225.0,2169.0,3125.0,4073.0,5101.0,5162.0,1160.0,533.0,145.0,260.0,164.0,145.0,157.0,250.0,2825.0,2468.0,1973.0,1249.0,1537.0,2113.0,1282.0,1997.0,2533.0,2866.0,2120.0,1570.0,1576.0,949.0,533.0,577.0,509.0,872.0,1573.0,2132.0,2426.0,2410.0,2404.0,2125.0,1402.0,905.0,904.0,866.0,1413.0,1625.0,1604.0,1585.0
5194.0,4045.0,3482.0,3250.0,3204.0,3370.0,3645.0,4013.0,4226.0,4069.0,3650.0,3445.0,3341.0,3418.0,3730.0,4410.0,5617.0,5440.0,5864.0,5288.0,4397.0,3250.0,3169.0,4129.0,5140.0,5553.0,5440.0,1297.0,530.0,122.0,296.0,170.0,144.0,170.0,296.0,2938.0,2594.0,2045.0,1322.0,1570.0,2196.0,1285.0,2045.0,2594.0,2938.0,2125.0,1576.0,1445.0,980.0,712.0,729.0,701.0,898.0,1445.0,1613.0,1717.0,1681.0,1717.0,1613.0,1322.0,1049.0,1089.0,1049.0,1322.0,1049.0,1024.0,1049.0
4612.0,4241.0,4373.0,4736.0,5650.0,6929.0,8353.0,9169.0,9620.0,9197.0,8080.0,6525.0,5210.0,4505.0,4082.0,4100.0,4481.0,4545.0,5105.0,4849.0,4040.0,3005.0,3034.0,4210.0,4964.0,5202.0,4693.0,784.0,324.0,81.0,394.0,305.0,256.0,292.0,394.0,2525.0,2314.0,1714.0,808.0,1076.0,1810.0,890.0,1765.0,2385.0,2474.0,1810.0,1170.0,3145.0,1658.0,890.0,962.0,877.0,1625.0,3250.0,4913.0,5825.0,5930.0,5840.0,5050.0,2925.0,1570.0,1522.0,1546.0,2993.0,4132.0,4226.0,4145.0
